,Unnamed: 0,start_port,end_port,start_region,end_region,start_loc_lat,start_loc_lon,end_loc_lat,end_loc_lon,start_time,end_time,route,route_name,ME_CO2,AE_CO2,ae_consumption,me_consumption,draft,sog,stw,power,rpm,rudder_angle,trim,wind_direction,wind_speed,GPS_distance,sog_distance,IMO_ME_consump,IMO_pilot_consump,IMO_aux_consump,IMO_boiler_consump,IMO_ME_CO2,IMO_pilot_CO2,IMO_aux_CO2,IMO_boiler_CO2,IMO_CO2_consump,desmo_CO2
167,167,Japan: Kashima,Japan: Oarai,North East Asia,North East Asia,36.19,141.0,36.25,141.03,21/04/2020 23:25,22/04/2020 01:10,Japan: Kashima->Japan: Oarai,,1828964.468,750997.2048,1.873979301,4.69868842,8.734557379,5.137531204,4.967916395,0.358162342,35.32370386,7.861062752,0.931407233,37.69444444,15.79593695,11.56082869,15.41259361,395631.8723,0,313950,125800,1231997.65,0,1006523.7,391741.2,2630262.55,2527142.837
168,168,Japan: Oarai,Japan: Oarai,North East Asia,North East Asia,36.25,141.03,36.25,141.07,22/04/2020 06:45,22/04/2020 19:00,Japan: Oarai->Japan: Oarai,port_activity,1145851.039,3673837.176,1.966939755,0.629876655,8.843012649,1.745540917,1.3258338,0.066188273,5.590107071,7.106597402,0.816934716,13.52380952,21.16413651,22.96960346,24.65096517,253936.3182,0,791700,612000,790757.6947,0,2538190.2,1905768.0,5234715.895,4684763.68
169,169,Japan: Oarai,Japan: Hitachinaka,North East Asia,North East Asia,36.25,141.07,36.33,141.03,23/04/2020 06:40,23/04/2020 09:00,Japan: Oarai->Japan: Hitachinaka,,-49219.41969,988095.0142,1.849210881,-0.094835105,8.882483289,1.020999706,0.573992327,0.0,0.0,-0.059818333,0.753495902,153.5,13.96446579,2.522110256,4.083998824,2506.947195,0,175500,176800,7806.633566,0,562653.0,550555.2,1121014.834,998094.216
170,170,Japan: Hitachinaka,Japan: Hitachinaka,North East Asia,North East Asia,36.33,141.03,36.37,140.97,24/04/2020 00:10,24/04/2020 00:30,Japan: Hitachinaka->Japan: Hitachinaka,port_activity,-876.6855877,259102.8099,1.93963426,-0.006756729,8.88095008,1.053761538,0.275687358,0.0,0.0,0.984625936,0.73024656,55.0,6.958947006,0.373582419,1.053761538,687.0852165,0,48750,44200,2139.583364,0,156292.5,137638.8,296070.8834,249523.554
171,171,Japan: Hitachinaka,Japan: Oarai,North East Asia,North East Asia,36.37,140.97,36.25,141.07,24/04/2020 10:20,24/04/2020 17:40,Japan: Hitachinaka->Japan: Oarai,,-61577.4289,1981268.142,1.853962703,-0.059323149,8.873910242,1.325386954,0.567044337,0.0,0.0,6.085757856,0.793763533,156.5729167,19.93164943,9.973470297,10.60309564,13135.22214,0,351000,353600,40903.08174,0,1125306.0,1101110.4,2267319.482,1996188.432
172,172,Japan: Oarai,Japan: Hitachinaka,North East Asia,North East Asia,36.25,141.07,36.32,141.01,25/04/2020 01:05,27/04/2020 09:55,Japan: Oarai->Japan: Hitachinaka,,8542939.371,14946408.57,1.962952171,1.155114677,8.837724219,2.143430506,1.205065951,0.081103928,8.157958551,2.533281207,0.767900904,144.9879054,16.62793132,122.4496757,122.1755388,1560999.002,0,3377400,2488800,4860950.891,0,10827944.4,7750123.2,23439018.49,23065773.82
173,173,Japan: Hitachinaka,Japan: Oarai,North East Asia,North East Asia,36.32,141.01,36.23,140.99,27/04/2020 21:35,27/04/2020 23:05,Japan: Hitachinaka->Japan: Oarai,,1712008.935,850937.4811,2.123362398,4.398224625,8.696595968,4.616732744,5.101126546,0.307978368,30.93244434,2.979181881,0.939592419,167.5444444,4.760356101,9.131771614,13.85019823,289219.9297,0,294450,125800,900630.8611,0,944006.7,391741.2,2236378.761,1513471.39
174,174,Japan: Oarai,Japan: Oarai,North East Asia,North East Asia,36.23,140.99,36.24,140.91,28/04/2020 06:40,28/04/2020 07:40,Japan: Oarai->Japan: Oarai,port_activity,6748.143803,742732.7168,2.780035122,0.026004408,8.872099633,1.043202209,0.197599236,0.0,0.0,1.325502775,0.716617003,129.0,9.42519417,1.020594574,2.086404418,1332.662331,0,97500,88400,4149.910499,0,312585.0,275277.6,592012.5105,499047.108
175,175,Japan: Oarai,Japan: Oarai,North East Asia,North East Asia,36.24,140.91,36.21,140.97,28/04/2020 13:30,29/04/2020 09:25,Japan: Oarai->Japan: Oarai,port_activity,5909879.103,5756338.076,2.05198755,2.168961961,8.790079168,3.118722881,2.278206454,0.136568663,15.24838348,4.084417494,0.820075803,188.9047619,11.05489578,64.01247824,65.4931805,1020455.651,0,1487850,907800,3177698.897,0,4770047.1,2826889.2,10774635.2,9504826.128
176,176,Japan: Oarai,Japan: Kashima,North East Asia,North East Asia,36.21,140.97,36.01,140.82,30/04/2020 01:25,30/04/2020 02:50,Japan: Oarai->Japan: Kashima,,2868630.253,581825.4664,2.177762195,11.05445184,8.473586347,8.510227612,8.865278304,0.71773853,65.65976464,4.33180146,1.153699564,81.51298701,10.57108159,12.39653155,17.02045522,621705.7449,0,265200,81600,1935991.69,0,850231.2,254102.4,3040325.29,2389885.997
177,177,Japan: Kashima,Japan: Kashima,North East Asia,North East Asia,36.01,140.82,35.92,140.69,01/05/2020 00:10,01/05/2020 02:05,Japan: Kashima->Japan: Kashima,port_activity,1578199.351,983709.4798,2.454671191,4.054462045,8.76738685,3.874109356,3.685428872,0.304232596,26.18999656,2.809201208,0.802854861,212.0833333,11.03301976,9.676578601,11.62232807,201682.7341,0,294450,125800,628040.034,0,944006.7,391741.2,1963787.934,1454258.222
178,178,Japan: Kashima,Republic of Korea: Masan,North East Asia,North East Asia,35.92,140.69,35.17,128.58,03/05/2020 03:20,07/05/2020 00:35,Japan: Kashima->Republic of Korea: Masan,,200457581.3,29737214.29,2.369276793,16.41565772,5.640226265,11.07602069,11.61254905,1.669780344,86.10190522,1.640360992,2.681965199,145.714539,11.85908695,1034.210512,1041.833975,48261796.88,0,8369400,1795200,150287235.5,0,26832296.4,5590252.8,182709784.7,213648607.1
179,179,Republic of Korea: Masan,Panama: Balboa,North East Asia,,35.17,128.58,8.84,-79.53,12/05/2020 10:35,11/06/2020 15:15,Republic of Korea: Masan->Panama: Balboa,,1656983886.0,223579306.1,2.305409208,17.57573886,6.798137692,12.08466235,12.06240896,1.919980565,88.7281851,1.552873845,2.073233206,202.6205067,11.41145,8748.461111,8780.777345,512809146.1,0,38188800,958800,1596887681.0,0,122433292.8,2985703.2,1722306677.0,1980495798.0
180,180,Panama: Balboa,Panama: Colon,,,8.84,-79.53,9.38,-79.93,12/06/2020 11:25,12/06/2020 22:15,Panama: Balboa->Panama: Colon,,7109048.608,4030484.074,2.514338162,4.565862947,7.104027102,4.369286423,4.459805906,0.449546304,26.40702025,3.128500043,0.889042406,133.7688492,2.627886549,46.3324882,52.43143707,1342260.439,0,1049100,510000,4179799.006,0,3363414.6,1588140.0,9131353.606,6654332.762
181,181,Panama: Colon,United States of America: Galveston,,North East America,9.38,-79.93,29.31,-94.81,13/06/2020 17:35,18/06/2020 15:15,Panama: Colon->United States of America: Galveston,,240517751.1,36802287.15,2.316144525,15.50716204,6.710610187,13.071482,12.69583623,1.843467605,86.26442987,1.287258712,2.396838132,90.69239029,10.2150135,1553.64292,1561.675803,107480430.5,0,6606600,285600,334694060.5,0,21180759.6,889358.4,356764178.5,393828217.5
182,182,United States of America: Galveston,United States of America: Shawano,North East America,North East America,29.31,-94.81,27.72,-89.65,22/06/2020 22:55,25/06/2020 01:35,United States of America: Galveston->United States of America: Shawano,,40141634.83,16781261.05,2.415844481,5.94955311,5.879407831,7.180771532,6.855665871,0.477963856,45.21003792,1.756058118,2.035875031,185.4935897,11.81035442,368.5490293,373.4001196,14406646.81,0,4430400,1645600,44862298.16,0,14203862.4,5124398.4,64190558.96,66626245.49
183,183,United States of America: Shawano,United States of America: Alliance,North East America,North East America,27.72,-89.65,29.71,-89.99,25/06/2020 06:55,27/06/2020 12:25,United States of America: Shawano->United States of America: Alliance,,20829781.37,16945415.96,2.294861764,2.887431054,6.016765837,3.403430359,3.130742284,0.415003212,19.49312124,1.238290687,1.957773769,140.9400826,10.36109291,184.552701,189.2184082,4884343.672,0,3677700,2298400,15209846.19,0,11790706.2,7157217.6,34157769.99,29532958.36
184,184,United States of America: Alliance,United States of America: Convent,North East America,North East America,29.71,-89.99,30.07,-90.9,02/07/2020 18:35,03/07/2020 04:45,United States of America: Alliance->United States of America: Convent,,15029221.2,3559834.458,2.42261745,10.53019527,5.622609727,8.522408021,10.8186631,1.489070442,73.58235443,1.958361367,3.711404996,229.2166667,3.950471904,86.52880403,93.74648823,2747032.215,0,1458600,448800,8554258.317,0,4676271.6,1397563.2,14628093.12,11264350.63
185,185,United States of America: Convent,United States of America: Convent,North East America,North East America,30.07,-90.9,30.06,-90.88,06/07/2020 18:50,06/07/2020 19:05,United States of America: Convent->United States of America: Convent,port_activity,305035.5432,750800.9372,2.810234325,1.175474155,4.615287513,2.759168822,1.179972332,0.120275835,8.262166333,-1.860863245,3.789441625,252.75,4.553445006,0.82445197,5.518337645,34737.52745,0,181350,85000,108172.6605,0,581408.1,264690.0,954270.7605,622470.176
186,186,United States of America: Convent,Panama: Colon,North East America,,30.06,-90.88,9.46,-79.95,08/07/2020 16:00,13/07/2020 22:10,United States of America: Convent->Panama: Colon,,270961592.8,43039597.54,2.538222673,16.34724369,9.490504344,11.97570366,12.23412152,2.48685937,88.27198218,3.365981587,1.438225653,109.1346337,9.183558677,1515.599966,1527.184274,108100214.7,0,6684600,122400,336624068.6,0,21430827.6,381153.6,358436049.8,340702172.6
187,187,Panama: Colon,Panama: Colon,,,9.46,-79.95,9.37,-79.93,15/07/2020 13:50,15/07/2020 15:20,Panama: Colon->Panama: Colon,port_activity,1709598.219,1122326.245,2.800564553,4.392031392,10.11214626,4.307277161,4.426056948,0.411211204,23.52661108,5.080615328,0.506355269,187.2944444,2.760792813,6.379013237,12.92183148,263055.3332,0,313950,125800,819154.3076,0,1006523.7,391741.2,2217419.208,1389708.136
188,188,Panama: Colon,Peru: Callao,,,9.37,-79.93,-12.03,-77.2,16/07/2020 17:00,21/07/2020 19:10,Panama: Colon->Peru: Callao,,260383790.1,39327566.48,2.394191628,16.23286114,9.569483054,11.33418275,11.55906445,2.363050647,83.32828052,1.904205861,1.511386156,204.8746612,11.87270078,1397.304993,1402.043209,99327208.54,0,6739200,550800,309304927.4,0,21605875.2,1715191.2,332625993.8,333869098.7
189,189,Peru: Callao,Peru: Callao,,,-12.03,-77.2,-12.05,-77.15,22/07/2020 17:00,22/07/2020 17:45,Peru: Callao->Peru: Callao,port_activity,211309.5529,329877.2596,2.46944923,1.628590003,10.22931649,3.651598715,3.818266667,0.143309667,8.3196665,-1.878751727,0.64647303,205.9,4.23173968,2.963318752,3.651598715,31018.97198,0,132600,40800,96593.07874,0,425115.6,127051.2,648759.8787,322590.6355
190,190,Peru: Callao,Chile: Patillos,,South East America,-12.05,-77.15,-20.8,-70.2,25/07/2020 04:00,28/07/2020 12:45,Peru: Callao->Chile: Patillos,,87290585.01,29680778.41,2.743195563,8.302470492,5.828259232,8.577968868,8.655376909,0.827830527,65.26982199,1.700311537,2.246002541,159.4746914,10.58703257,693.9693285,695.633982,22026348.58,0,10656750,3308200,68590049.48,0,34165540.5,10301734.8,113057324.8,107379820.1
191,191,Chile: Patillos,Peru: Callao,South East America,,-20.8,-70.2,-12.02,-77.21,01/08/2020 09:05,03/08/2020 15:20,Chile: Patillos->Peru: Callao,,123075004.6,15396775.35,2.099643318,17.06498855,9.333073137,12.4257514,12.76843101,1.790027352,88.69635226,2.148285252,1.621132752,166.498292,11.86079119,681.3472871,688.8214653,52073172.77,0,2952300,81600,162155860.0,0,9465073.8,254102.4,171875036.2,177496080.4
192,192,Peru: Callao,Philippines: Isabel,,South East Asia,-12.02,-77.21,10.9,124.42,04/08/2020 00:45,04/09/2020 01:20,Peru: Callao->Philippines: Isabel,,-7225093149.0,9445872144.0,94.787476,-74.64440432,9.381379448,13.18220637,12.44552605,2.12205692,90.38583948,2.535418071,1.596680007,111.3423816,10.88705091,9810.138935,9833.925953,886972951.9,0,38065950,166600,2762033772.0,0,122039435.7,518792.4,2884592000.0,2755513288.0
